Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SAN.MC,SAN.MC,SAN.MC,SAN.MC,SAN.MC,SAN.MC
Date,,,,,,
2023-12-14 00:00:00+00:00,3.807929515838623,3.884000062942505,3.8980000019073486,3.828000068664551,3.890000104904175,39510953
2023-12-15 00:00:00+00:00,3.7250845432281494,3.799499988555908,3.9035000801086426,3.7815001010894775,3.9000000953674316,111210071
2023-12-18 00:00:00+00:00,3.7138097286224365,3.7880001068115234,3.82450008392334,3.7639999389648438,3.7899999618530273,48825182
2023-12-19 00:00:00+00:00,3.718221664428711,3.7925000190734863,3.799499988555908,3.760499954223633,3.7769999504089355,25538140
2023-12-20 00:00:00+00:00,3.714790105819702,3.7890000343322754,3.8125,3.7355000972747803,3.799999952316284,27342468
2023-12-21 00:00:00+00:00,3.7187118530273438,3.7929999828338623,3.808000087738037,3.759000062942505,3.7874999046325684,15816650
2023-12-22 00:00:00+00:00,3.7334179878234863,3.808000087738037,3.8269999027252197,3.7850000858306885,3.7904999256134033,20983223
2023-12-27 00:00:00+00:00,3.7353787422180176,3.809999942779541,3.816999912261963,3.759500026702881,3.7869999408721924,33514637
2023-12-28 00:00:00+00:00,3.7133193016052246,3.7874999046325684,3.817500114440918,3.7750000953674316,3.813999891281128,17505114
2023-12-29 00:00:00+00:00,3.7054762840270996,3.7795000076293945,3.802000045776367,3.7720000743865967,3.7855000495910645,15848727
2024-01-02 00:00:00+00:00,3.778026819229126,3.8534998893737793,3.890000104904175,3.7894999980926514,3.7899999618530273,33031875
2024-01-03 00:00:00+00:00,3.7250845432281494,3.799499988555908,3.880000114440918,3.7890000343322754,3.869999885559082,25083126
2024-01-04 00:00:00+00:00,3.8040080070495605,3.880000114440918,3.882499933242798,3.8010001182556152,3.8010001182556152,22951596
2024-01-05 00:00:00+00:00,3.8358712196350098,3.9124999046325684,3.939500093460083,3.8420000076293945,3.8589999675750732,30772699
2024-01-08 00:00:00+00:00,3.8525383472442627,3.929500102996826,3.940000057220459,3.870500087738037,3.9000000953674316,19616790
2024-01-09 00:00:00+00:00,3.8152825832366943,3.8914999961853027,3.922499895095825,3.8570001125335693,3.922499895095825,24700756
2024-01-10 00:00:00+00:00,3.7736148834228516,3.8489999771118164,3.882999897003174,3.8345000743865967,3.86899995803833,23406946
2024-01-11 00:00:00+00:00,3.7187118530273438,3.7929999828338623,3.880000114440918,3.7929999828338623,3.880000114440918,33271015
2024-01-12 00:00:00+00:00,3.7270452976226807,3.801500082015991,3.8399999141693115,3.7880001068115234,3.804500102996826,25541171
2024-01-15 00:00:00+00:00,3.6863582134246826,3.759999990463257,3.7929999828338623,3.759999990463257,3.7809998989105225,23138604
2024-01-16 00:00:00+00:00,3.641749143600464,3.7144999504089355,3.74399995803833,3.692500114440918,3.740000009536743,29662733
2024-01-17 00:00:00+00:00,3.592728614807129,3.6644999980926514,3.690000057220459,3.6480000019073486,3.680000066757202,29641889
2024-01-18 00:00:00+00:00,3.64469051361084,3.7174999713897705,3.7235000133514404,3.634999990463257,3.6700000762939453,44302282
2024-01-19 00:00:00+00:00,3.6373374462127686,3.7100000381469727,3.747499942779541,3.697000026702881,3.7304999828338623,26529352
2024-01-22 00:00:00+00:00,3.660867214202881,3.7339999675750732,3.7790000438690186,3.7330000400543213,3.75,25321085
2024-01-23 00:00:00+00:00,3.5986111164093018,3.6705000400543213,3.75,3.6659998893737793,3.737499952316284,24895238
2024-01-24 00:00:00+00:00,3.655474901199341,3.7284998893737793,3.7284998893737793,3.6700000762939453,3.6705000400543213,48095932
2024-01-25 00:00:00+00:00,3.5589044094085693,3.630000114440918,3.7090001106262207,3.630000114440918,3.691999912261963,41961445
2024-01-26 00:00:00+00:00,3.576061487197876,3.6475000381469727,3.6500000953674316,3.618000030517578,3.625,22439026
2024-01-29 00:00:00+00:00,3.502040147781372,3.572000026702881,3.6575000286102295,3.572000026702881,3.6449999809265137,40655404
2024-01-30 00:00:00+00:00,3.5878262519836426,3.6594998836517334,3.6714999675750732,3.562999963760376,3.575500011444092,31334211
2024-01-31 00:00:00+00:00,3.6623380184173584,3.7355000972747803,3.7734999656677246,3.6649999618530273,3.7664999961853027,58510049
2024-02-01 00:00:00+00:00,3.6667497158050537,3.740000009536743,3.869999885559082,3.7090001106262207,3.759999990463257,50660263
2024-02-02 00:00:00+00:00,3.802537202835083,3.878499984741211,3.883500099182129,3.750999927520752,3.7904999256134033,39275393
2024-02-05 00:00:00+00:00,3.6123368740081787,3.684499979019165,3.8369998931884766,3.6410000324249268,3.8345000743865967,95402344
2024-02-06 00:00:00+00:00,3.674102783203125,3.747499942779541,3.759500026702881,3.7125000953674316,3.7179999351501465,49965519
2024-02-07 00:00:00+00:00,3.604003429412842,3.6760001182556152,3.7725000381469727,3.6649999618530273,3.740000009536743,36785892
2024-02-08 00:00:00+00:00,3.5834145545959473,3.6549999713897705,3.7174999713897705,3.6549999713897705,3.7079999446868896,40960470
2024-02-09 00:00:00+00:00,3.603022813796997,3.674999952316284,3.7084999084472656,3.6424999237060547,3.6500000953674316,32868999
2024-02-12 00:00:00+00:00,3.6324353218078613,3.7049999237060547,3.7174999713897705,3.6649999618530273,3.7070000171661377,14760052
2024-02-13 00:00:00+00:00,3.589787244796753,3.6614999771118164,3.7225000858306885,3.6535000801086426,3.7155001163482666,23089248
2024-02-14 00:00:00+00:00,3.597140312194824,3.6689999103546143,3.7325000762939453,3.6675000190734863,3.684999942779541,26479695
2024-02-15 00:00:00+00:00,3.5986111164093018,3.6705000400543213,3.694499969482422,3.621500015258789,3.694499969482422,28625433
2024-02-16 00:00:00+00:00,3.601062059402466,3.6730000972747803,3.7239999771118164,3.6624999046325684,3.694499969482422,39467066
2024-02-19 00:00:00+00:00,3.6642987728118896,3.737499952316284,3.765000104904175,3.688999891281128,3.694999933242798,22695112
2024-02-20 00:00:00+00:00,3.7255747318267822,3.799999952316284,3.811500072479248,3.7295000553131104,3.7360000610351562,34155311
2024-02-21 00:00:00+00:00,3.7417514324188232,3.816499948501587,3.8485000133514404,3.7820000648498535,3.804500102996826,24513798
2024-02-22 00:00:00+00:00,3.763810873031616,3.8389999866485596,3.869499921798706,3.820499897003174,3.8375000953674316,38545744
2024-02-23 00:00:00+00:00,3.759398937225342,3.8345000743865967,3.8480000495910645,3.7915000915527344,3.8304998874664307,34570474
2024-02-26 00:00:00+00:00,3.745673179626465,3.820499897003174,3.8459999561309814,3.815000057220459,3.81850004196167,20432164
2024-02-27 00:00:00+00:00,3.7461633682250977,3.821000099182129,3.8359999656677246,3.7964999675750732,3.809999942779541,25038322
2024-02-28 00:00:00+00:00,3.783419132232666,3.8589999675750732,3.874000072479248,3.819499969482422,3.8259999752044678,25924470
2024-02-29 00:00:00+00:00,3.770183563232422,3.8454999923706055,3.8980000019073486,3.8329999446868896,3.8605000972747803,48265445
2024-03-01 00:00:00+00:00,3.7961645126342773,3.871999979019165,3.876499891281128,3.8315000534057617,3.8355000019073486,28750040
2024-03-04 00:00:00+00:00,3.78047776222229,3.8559999465942383,3.88100004196167,3.8429999351501465,3.8610000610351562,17903221
2024-03-05 00:00:00+00:00,3.789301633834839,3.865000009536743,3.867000102996826,3.819999933242798,3.8389999866485596,29587613
2024-03-06 00:00:00+00:00,3.830479145050049,3.9070000648498535,3.94350004196167,3.8559999465942383,3.86899995803833,35783296
2024-03-07 00:00:00+00:00,3.9025394916534424,3.9804999828338623,3.996000051498413,3.8919999599456787,3.8935000896453857,43155499
2024-03-08 00:00:00+00:00,3.914304494857788,3.992500066757202,4.03000020980835,3.9774999618530273,3.9800000190734863,40875306
2024-03-11 00:00:00+00:00,3.905970811843872,3.9839999675750732,3.994499921798706,3.940000057220459,3.9554998874664307,33465839
2024-03-12 00:00:00+00:00,3.9785215854644775,4.058000087738037,4.058000087738037,3.9800000190734863,4.0,43115534
2024-03-13 00:00:00+00:00,4.01283597946167,4.0929999351501465,4.104000091552734,4.039999961853027,4.048999786376953,36773177
2024-03-14 00:00:00+00:00,3.969207763671875,4.048500061035156,4.0914998054504395,4.03000020980835,4.079999923706055,41972957
2024-03-15 00:00:00+00:00,4.036856174468994,4.117499828338623,4.123000144958496,4.027500152587891,4.027500152587891,102288886
2024-03-18 00:00:00+00:00,4.056464195251465,4.137499809265137,4.145999908447266,4.0929999351501465,4.10699987411499,23770102
2024-03-19 00:00:00+00:00,4.1069560050964355,4.189000129699707,4.189000129699707,4.136000156402588,4.146500110626221,31487098
2024-03-20 00:00:00+00:00,4.107936382293701,4.190000057220459,4.200500011444092,4.136000156402588,4.183499813079834,22869829
2024-03-21 00:00:00+00:00,4.194212436676025,4.2779998779296875,4.28000020980835,4.201000213623047,4.210000038146973,37780346
2024-03-22 00:00:00+00:00,4.280979156494141,4.366499900817871,4.414000034332275,4.263500213623047,4.269999980926514,43880331
2024-03-25 00:00:00+00:00,4.327058792114258,4.41349983215332,4.442999839782715,4.3520002365112305,4.362500190734863,26822346
2024-03-26 00:00:00+00:00,4.372648239135742,4.460000038146973,4.4745001792907715,4.429999828338623,4.447500228881836,33052982
2024-03-27 00:00:00+00:00,4.414805889129639,4.502999782562256,4.5229997634887695,4.452000141143799,4.4664998054504395,35662590
2024-03-28 00:00:00+00:00,4.432943820953369,4.521500110626221,4.567999839782715,4.510499954223633,4.51200008392334,40553249
2024-04-02 00:00:00+00:00,4.426570892333984,4.514999866485596,4.542500019073486,4.452000141143799,4.5,30662537
2024-04-03 00:00:00+00:00,4.493729114532471,4.583499908447266,4.5995001792907715,4.505000114440918,4.533999919891357,24009911
2024-04-04 00:00:00+00:00,4.583927631378174,4.67549991607666,4.688499927520752,4.586999893188477,4.598999977111816,72593851
2024-04-05 00:00:00+00:00,4.496670722961426,4.58650016784668,4.632500171661377,4.536499977111816,4.610000133514404,39166399
2024-04-08 00:00:00+00:00,4.550103187561035,4.640999794006348,4.64300012588501,4.583499908447266,4.590000152587891,20952883
2024-04-09 00:00:00+00:00,4.476081848144531,4.565499782562256,4.645500183105469,4.554500102996826,4.633999824523926,23768525
2024-04-10 00:00:00+00:00,4.486866474151611,4.576499938964844,4.613999843597412,4.514500141143799,4.579500198364258,39018785
2024-04-11 00:00:00+00:00,4.3687262535095215,4.455999851226807,4.588500022888184,4.411499977111816,4.56850004196167,39985305
2024-04-12 00:00:00+00:00,4.3608832359313965,4.447999954223633,4.519999980926514,4.428500175476074,4.497499942779541,26386121
2024-04-15 00:00:00+00:00,4.3829426765441895,4.4704999923706055,4.504000186920166,4.421500205993652,4.434500217437744,28663206
2024-04-16 00:00:00+00:00,4.271665573120117,4.35699987411499,4.427000045776367,4.353499889373779,4.400000095367432,40721950
2024-04-17 00:00:00+00:00,4.331470966339111,4.418000221252441,4.4604997634887695,4.367499828338623,4.369999885559082,21777523
2024-04-18 00:00:00+00:00,4.455492973327637,4.54449987411499,4.54449987411499,4.420000076293945,4.453499794006348,34343556
2024-04-19 00:00:00+00:00,4.423139572143555,4.511499881744385,4.53000020980835,4.456999778747559,4.480000019073486,35594009
2024-04-22 00:00:00+00:00,4.575593948364258,4.666999816894531,4.66949987411499,4.531000137329102,4.570000171661377,43007201
2024-04-23 00:00:00+00:00,4.65451717376709,4.747499942779541,4.766499996185303,4.685999870300293,4.698500156402588,117593016
2024-04-24 00:00:00+00:00,4.6858906745910645,4.7795000076293945,4.796999931335449,4.75,4.769999980926514,34674872
2024-04-25 00:00:00+00:00,4.655007839202881,4.748000144958496,4.826499938964844,4.705999851226807,4.790500164031982,32420707
2024-04-26 00:00:00+00:00,4.755500316619873,4.850500106811523,4.89900016784668,4.793000221252441,4.809999942779541,50744722
2024-04-29 00:00:00+00:00,4.750500202178955,4.750500202178955,4.927999973297119,4.728499889373779,4.889999866485596,45065850
2024-04-30 00:00:00+00:00,4.572999954223633,4.572999954223633,4.736000061035156,4.55649995803833,4.6554999351501465,57113636
2024-05-02 00:00:00+00:00,4.565499782562256,4.565499782562256,4.619999885559082,4.540999889373779,4.606500148773193,34056511
2024-05-03 00:00:00+00:00,4.5304999351501465,4.5304999351501465,4.599999904632568,4.513999938964844,4.599999904632568,26322550
2024-05-06 00:00:00+00:00,4.570499897003174,4.570499897003174,4.576499938964844,4.504499912261963,4.534999847412109,22839300
2024-05-07 00:00:00+00:00,4.728000164031982,4.728000164031982,4.73799991607666,4.5914998054504395,4.5914998054504395,48974273
2024-05-08 00:00:00+00:00,4.771500110626221,4.771500110626221,4.7835001945495605,4.7179999351501465,4.732999801635742,37871807
2024-05-09 00:00:00+00:00,4.769999980926514,4.769999980926514,4.796000003814697,4.726500034332275,4.769499778747559,19080950
2024-05-10 00:00:00+00:00,4.734499931335449,4.734499931335449,4.774499893188477,4.7210001945495605,4.739999771118164,20119224
2024-05-13 00:00:00+00:00,4.755499839782715,4.755499839782715,4.763999938964844,4.7144999504089355,4.726500034332275,15424741
2024-05-14 00:00:00+00:00,4.752500057220459,4.752500057220459,4.767499923706055,4.692500114440918,4.75,22075107
2024-05-15 00:00:00+00:00,4.811999797821045,4.811999797821045,4.83650016784668,4.757999897003174,4.771500110626221,36914169
2024-05-16 00:00:00+00:00,4.804500102996826,4.804500102996826,4.84499979019165,4.796999931335449,4.81850004196167,19902547
2024-05-17 00:00:00+00:00,4.860499858856201,4.860499858856201,4.860499858856201,4.775000095367432,4.7754998207092285,38445716
2024-05-20 00:00:00+00:00,4.877999782562256,4.877999782562256,4.888000011444092,4.854499816894531,4.861000061035156,15654661
2024-05-21 00:00:00+00:00,4.8420000076293945,4.8420000076293945,4.860000133514404,4.796500205993652,4.838500022888184,24201531
2024-05-22 00:00:00+00:00,4.804999828338623,4.804999828338623,4.863999843597412,4.804999828338623,4.849999904632568,19358478
2024-05-23 00:00:00+00:00,4.7835001945495605,4.7835001945495605,4.829999923706055,4.768499851226807,4.811999797821045,18724273
2024-05-24 00:00:00+00:00,4.752500057220459,4.752500057220459,4.76800012588501,4.703499794006348,4.735499858856201,22271300
2024-05-27 00:00:00+00:00,4.759500026702881,4.759500026702881,4.773499965667725,4.738999843597412,4.765999794006348,10290035
2024-05-28 00:00:00+00:00,4.761499881744385,4.761499881744385,4.783999919891357,4.73199987411499,4.760000228881836,16320264
2024-05-29 00:00:00+00:00,4.689000129699707,4.689000129699707,4.757500171661377,4.673999786376953,4.745500087738037,19403432
2024-05-30 00:00:00+00:00,4.788000106811523,4.788000106811523,4.796500205993652,4.671000003814697,4.677999973297119,22511742
2024-05-31 00:00:00+00:00,4.834499835968018,4.834499835968018,4.834499835968018,4.776500225067139,4.800000190734863,60848571
2024-06-03 00:00:00+00:00,4.85099983215332,4.85099983215332,4.88100004196167,4.840000152587891,4.849999904632568,20425574
2024-06-04 00:00:00+00:00,4.740499973297119,4.740499973297119,4.869500160217285,4.69350004196167,4.8470001220703125,38848093
2024-06-05 00:00:00+00:00,4.679999828338623,4.679999828338623,4.752500057220459,4.665500164031982,4.734499931335449,23153076
2024-06-06 00:00:00+00:00,4.743500232696533,4.743500232696533,4.764999866485596,4.656000137329102,4.694499969482422,24208629
2024-06-07 00:00:00+00:00,4.734000205993652,4.734000205993652,4.77400016784668,4.699999809265137,4.744500160217285,21559371
2024-06-10 00:00:00+00:00,4.710999965667725,4.710999965667725,4.741499900817871,4.6539998054504395,4.739999771118164,30100588
2024-06-11 00:00:00+00:00,4.606500148773193,4.606500148773193,4.745500087738037,4.561500072479248,4.745500087738037,33259058
2024-06-12 00:00:00+00:00,4.599999904632568,4.599999904632568,4.668000221252441,4.599999904632568,4.638500213623047,38895316
2024-06-13 00:00:00+00:00,4.401000022888184,4.401000022888184,4.60699987411499,4.378499984741211,4.596499919891357,63479146
2024-06-14 00:00:00+00:00,4.378499984741211,4.378499984741211,4.436999797821045,4.302499771118164,4.421000003814697,69445292
2024-06-17 00:00:00+00:00,4.409999847412109,4.409999847412109,4.426000118255615,4.336999893188477,4.39900016784668,29984328
2024-06-18 00:00:00+00:00,4.452000141143799,4.452000141143799,4.4664998054504395,4.414999961853027,4.453499794006348,22306291
2024-06-19 00:00:00+00:00,4.451499938964844,4.451499938964844,4.487500190734863,4.416500091552734,4.456999778747559,42981487
2024-06-20 00:00:00+00:00,4.440999984741211,4.440999984741211,4.4670000076293945,4.40500020980835,4.447500228881836,23139520
2024-06-21 00:00:00+00:00,4.335000038146973,4.335000038146973,4.442999839782715,4.2820000648498535,4.441999912261963,80388205
2024-06-24 00:00:00+00:00,4.408999919891357,4.408999919891357,4.416999816894531,4.338500022888184,4.350500106811523,23837711
2024-06-25 00:00:00+00:00,4.380499839782715,4.380499839782715,4.440000057220459,4.351500034332275,4.426499843597412,28121040
2024-06-26 00:00:00+00:00,4.3445000648498535,4.3445000648498535,4.4070000648498535,4.320000171661377,4.395500183105469,19041974
2024-06-27 00:00:00+00:00,4.336999893188477,4.336999893188477,4.351500034332275,4.305500030517578,4.349999904632568,23526706
2024-06-28 00:00:00+00:00,4.33050012588501,4.33050012588501,4.368000030517578,4.296000003814697,4.357500076293945,23910256
2024-07-01 00:00:00+00:00,4.447500228881836,4.447500228881836,4.465000152587891,4.376999855041504,4.4029998779296875,27889082
2024-07-02 00:00:00+00:00,4.323500156402588,4.323500156402588,4.429999828338623,4.2769999504089355,4.419000148773193,26415185
2024-07-03 00:00:00+00:00,4.418499946594238,4.418499946594238,4.422999858856201,4.341000080108643,4.349999904632568,19638324
2024-07-04 00:00:00+00:00,4.506999969482422,4.506999969482422,4.511499881744385,4.427999973297119,4.440499782562256,19993558
2024-07-05 00:00:00+00:00,4.445000171661377,4.445000171661377,4.527500152587891,4.401500225067139,4.519499778747559,18109248
2024-07-08 00:00:00+00:00,4.447500228881836,4.447500228881836,4.521999835968018,4.426000118255615,4.442999839782715,32066758
2024-07-09 00:00:00+00:00,4.384500026702881,4.384500026702881,4.447000026702881,4.368000030517578,4.427999973297119,21634611
2024-07-10 00:00:00+00:00,4.497499942779541,4.497499942779541,4.497499942779541,4.372000217437744,4.38100004196167,22237365
2024-07-11 00:00:00+00:00,4.462500095367432,4.462500095367432,4.520500183105469,4.445499897003174,4.50600004196167,29489009
2024-07-12 00:00:00+00:00,4.508999824523926,4.508999824523926,4.513000011444092,4.46999979019165,4.479499816894531,15049402
2024-07-15 00:00:00+00:00,4.451000213623047,4.451000213623047,4.501500129699707,4.428999900817871,4.480000019073486,13905306
2024-07-16 00:00:00+00:00,4.440499782562256,4.440499782562256,4.454500198364258,4.40500020980835,4.429999828338623,14108279
2024-07-17 00:00:00+00:00,4.473999977111816,4.473999977111816,4.492499828338623,4.419000148773193,4.440999984741211,29411922
2024-07-18 00:00:00+00:00,4.48799991607666,4.48799991607666,4.526000022888184,4.468500137329102,4.499499797821045,14271483
2024-07-19 00:00:00+00:00,4.434500217437744,4.434500217437744,4.472499847412109,4.4120001792907715,4.452499866485596,41566920
2024-07-22 00:00:00+00:00,4.531000137329102,4.531000137329102,4.543499946594238,4.44350004196167,4.4670000076293945,21811972
2024-07-23 00:00:00+00:00,4.566500186920166,4.566500186920166,4.578999996185303,4.497000217437744,4.542500019073486,27872918
2024-07-24 00:00:00+00:00,4.704999923706055,4.704999923706055,4.709499835968018,4.579999923706055,4.599999904632568,46674351
2024-07-25 00:00:00+00:00,4.553999900817871,4.553999900817871,4.661499977111816,4.46750020980835,4.640500068664551,32425239
2024-07-26 00:00:00+00:00,4.53000020980835,4.53000020980835,4.565000057220459,4.501999855041504,4.539000034332275,17583955
2024-07-29 00:00:00+00:00,4.4679999351501465,4.4679999351501465,4.610499858856201,4.453000068664551,4.5894999504089355,18668330
2024-07-30 00:00:00+00:00,4.51200008392334,4.51200008392334,4.52400016784668,4.451000213623047,4.453000068664551,21201146
2024-07-31 00:00:00+00:00,4.454999923706055,4.454999923706055,4.526000022888184,4.415500164031982,4.5229997634887695,28179582
2024-08-01 00:00:00+00:00,4.257500171661377,4.257500171661377,4.436500072479248,4.245999813079834,4.425000190734863,35705354
2024-08-02 00:00:00+00:00,4.048999786376953,4.048999786376953,4.2204999923706055,4.019499778747559,4.189499855041504,55723060
2024-08-05 00:00:00+00:00,3.984999895095825,3.984999895095825,4.013000011444092,3.799999952316284,3.880000114440918,47224743
2024-08-06 00:00:00+00:00,3.9639999866485596,3.9639999866485596,4.057499885559082,3.9154999256134033,4.046999931335449,27778462
2024-08-07 00:00:00+00:00,4.068999767303467,4.068999767303467,4.123000144958496,3.991499900817871,4.0295000076293945,31590288
2024-08-08 00:00:00+00:00,4.065000057220459,4.065000057220459,4.101500034332275,3.990999937057495,4.050000190734863,17126847
2024-08-09 00:00:00+00:00,4.098999977111816,4.098999977111816,4.128499984741211,4.05049991607666,4.0854997634887695,14153438
2024-08-12 00:00:00+00:00,4.089000225067139,4.089000225067139,4.139500141143799,4.066500186920166,4.127500057220459,18328105
2024-08-13 00:00:00+00:00,4.11299991607666,4.11299991607666,4.128499984741211,4.081500053405762,4.105500221252441,10586428
2024-08-14 00:00:00+00:00,4.099999904632568,4.099999904632568,4.145500183105469,4.096499919891357,4.140500068664551,11164362
2024-08-15 00:00:00+00:00,4.2245001792907715,4.2245001792907715,4.225500106811523,4.10099983215332,4.127500057220459,25146280
2024-08-16 00:00:00+00:00,4.228000164031982,4.228000164031982,4.250999927520752,4.202499866485596,4.223999977111816,13746758
2024-08-19 00:00:00+00:00,4.284999847412109,4.284999847412109,4.291999816894531,4.230000019073486,4.243500232696533,13477845
2024-08-20 00:00:00+00:00,4.239999771118164,4.239999771118164,4.296000003814697,4.21750020980835,4.290999889373779,13959107
2024-08-21 00:00:00+00:00,4.255499839782715,4.255499839782715,4.2729997634887695,4.2164998054504395,4.232999801635742,11373253
2024-08-22 00:00:00+00:00,4.276500225067139,4.276500225067139,4.2855000495910645,4.2270002365112305,4.243000030517578,15063675
2024-08-23 00:00:00+00:00,4.351500034332275,4.351500034332275,4.361000061035156,4.2845001220703125,4.294000148773193,16172393
2024-08-26 00:00:00+00:00,4.327000141143799,4.327000141143799,4.355999946594238,4.260000228881836,4.3379998207092285,12280520
2024-08-27 00:00:00+00:00,4.436500072479248,4.436500072479248,4.4664998054504395,4.337500095367432,4.349999904632568,26203208
2024-08-28 00:00:00+00:00,4.466000080108643,4.466000080108643,4.485000133514404,4.445499897003174,4.460000038146973,26212694
2024-08-29 00:00:00+00:00,4.488500118255615,4.488500118255615,4.5335001945495605,4.468500137329102,4.46999979019165,20355392
2024-08-30 00:00:00+00:00,4.495999813079834,4.495999813079834,4.531000137329102,4.475500106811523,4.492499828338623,35809931
2024-09-02 00:00:00+00:00,4.476500034332275,4.476500034332275,4.519999980926514,4.438499927520752,4.493500232696533,15920350
2024-09-03 00:00:00+00:00,4.371500015258789,4.371500015258789,4.499000072479248,4.360000133514404,4.48199987411499,28906093
2024-09-04 00:00:00+00:00,4.354499816894531,4.354499816894531,4.39900016784668,4.254499912261963,4.28000020980835,20449142
2024-09-05 00:00:00+00:00,4.387499809265137,4.387499809265137,4.4664998054504395,4.327000141143799,4.329999923706055,15530579
2024-09-06 00:00:00+00:00,4.292500019073486,4.292500019073486,4.425000190734863,4.292500019073486,4.356500148773193,22177396
2024-09-09 00:00:00+00:00,4.3420000076293945,4.3420000076293945,4.366499900817871,4.310500144958496,4.330999851226807,13219937
2024-09-10 00:00:00+00:00,4.246500015258789,4.246500015258789,4.383999824523926,4.230000019073486,4.340000152587891,35891278
2024-09-11 00:00:00+00:00,4.245999813079834,4.245999813079834,4.326499938964844,4.204500198364258,4.291999816894531,21337437
